program,num_qubits,cx,zzphase,sqisw,can_xx,can_xy,zzphase_,sqisw_,het
bigadder_n18,18,1.9195402298850575,1.764367816091954,2.7011494252873565,1.385731242316187,2.040229711814059,1.4425287356321839,1.206896551724138,1.5316091954022988
bv_n19,19,2.5,2.5,3.3333333333333335,1.9634954084936207,2.617993877991495,1.9444444444444444,1.3888888888888888,2.0833333333333335
cat_state_n22,22,1.0,1.0,2.0,0.7853981633974486,1.5707963267948972,1.0,1.0,1.0
dnn_n16,16,1.0,0.375,1.0,0.2144548583680153,0.31109999222641294,0.375,0.5,0.375
gcm_n13,13,1.612966601178782,1.310740013097576,2.00196463654224,1.0204831894061968,1.425678287350725,1.031761624099543,0.8801571709233792,1.1172233136869683
ghz_state_n23,23,1.0,1.0,2.0,0.7853981633974487,1.5707963267948974,1.0,1.0,1.0
ising_n26,26,1.0,0.4583333333333333,1.0,0.33236881249999994,0.6647376249999999,0.4583333333333333,0.5,0.4583333333333333
knn_n25,25,1.9838709677419355,1.6935483870967742,2.564516129032258,1.3301097928505163,1.8621537099907235,1.3548387096774193,1.1129032258064515,1.439516129032258
multiplier_n15,15,1.8571428571428572,1.7255639097744362,2.6240601503759398,1.3552547255617609,1.9959742799123084,1.4097744360902256,1.1729323308270676,1.4981203007518797
qec9xz_n17,17,3.0,3.0,4.083333333333333,2.3561944901923453,3.2070425005395813,2.3333333333333335,1.75,2.5208333333333335
qf21_n15,15,1.6071428571428572,1.0833333333333337,1.7142857142857142,0.7176975648749601,0.8586183535049186,0.824404761904762,0.7410714285714286,0.9040178571428574
qft_n18,18,3.757575757575758,2.5681818181818175,3.757575757575758,1.7049673509353045,1.806888462697066,1.8964646464646477,1.5454545454545454,2.0656565656565666
qpeexact_16,16,2.802325581395349,2.0968992248062004,2.802325581395349,1.4443772465944344,1.5164213900731518,1.505813953488373,1.1046511627906976,1.6666666666666672
qram_n20,20,2.051282051282051,1.8653846153846154,2.6794871794871793,1.4650696509529315,2.0138414446088397,1.4423076923076923,1.1794871794871795,1.5737179487179487
sat_n11,11,1.5686274509803921,1.411764705882353,2.235294117647059,1.1087974071493378,1.6689710972195757,1.1568627450980393,1.0245098039215685,1.2377450980392157
swap_test_n25,25,1.967741935483871,1.6774193548387097,2.5806451612903225,1.3174420805376543,1.8748214223035855,1.3548387096774193,1.1290322580645162,1.435483870967742
wstate_n27,27,1.0,1.0,2.0,0.7853981633974488,1.5707963267948977,1.0,1.0,1.0
